likert,effectTime,didnotagree,rawwords,agreed,when,userid,effect,param,quiet,surveyID,sessionid,key,useragent,ind,cleanTime,irb,words,audioFile,listen
0,2.496,,"snappy,pop,clap,metronomic",,2016-03-11T20:35:06,HiGCx2VaJ9Vul1pARAVH,compression,"-31.5000,1.9853,3.4240,0.0479,0.6168",yes,sWiF35UuCHTZU5mIpZ2V,YcWAHFXeX1QTT6JPNaXL,6227852634619904,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",17,38.005,true,"snappy,pop,clap,astronomic",/static/audio/drums4.wav,headphones
3,14.416,,"pure,clear",,2016-03-11T20:48:51,MCfHpbqTbxD0td2XOkJk,compression,"-26.8921,1.3176,17.4288,0.0146,0.9200",yes,kgul2Sxad0sS6tSW4IzZ,fzcI2K0BdGFov2mApDHE,6229033213755392,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",7,15.521,true,"pure,clear",/static/audio/vocals2.wav,headphones
0,21.744,,no-change,,2016-03-11T20:43:52,6zSsISXtKgEsYS7IyInw,compression,"-32.9282,36.4659,17.2707,0.0320,0.1347",yes,l22tglFE2ZslGbOjgP5s,9sXMRCRKTbcIU4PHGWsm,6230858037985280,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",115,40.476,true,no-change,/static/audio/drums4.wav,standalone
2,20.687,"personal,whole,encompassing,strong-beat,happy,close,wide,none of the above","low,funny,soft,beating,regular","grand,feel-good,up-beat,intimate,toe-tapping",2016-04-08T18:24:00,NBr8fkfIZZxHgRczPSTn,compression,"-94.2757,1.0060,2.2879,0.0366,0.2855",yes,djKp0t5vkzlNNpGFkLS8,BvBoeaNHcW46cvVcRwaA,6231703609671680,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",85,24.124,true,"low,funny,soft,beating,regular",/static/audio/guitar4.wav,headphones
3,24.746,"aliens,space,eerie,odd,none of the above",soft,metallic,2016-03-12T03:49:00,Dc1FXtJONc1KVHXocEuL,compression,"-81.6015,30.6733,17.3419,0.0101,0.0283",yes,2X1py52PJ1SKr3W60C7b,ogGMYN4WNH2eQyPLbTLL,6233929476472832,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",184,21.139,true,soft,/static/audio/vocals2.wav,headphones
2,39.849,,"distortion,microphone-feedback,blurry",,2016-03-11T20:42:17,Lubh2daIr2IQpeiiKKA0,compression,"-47.5979,6.7907,17.9905,0.0307,0.9391",yes,afPhflrHv0H08a4HUjtd,4HWc7KJLsXoIZykNrNxe,6234781222174720,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",254,14.296,true,"distortion,microphone-feedback,blurry",/static/audio/guitar4.wav,headphones
1,44.774,"echo,muffled,expansive,slows,loud,louder,revers,spacious,echo-added,none of the above","soft,mastered,crisp",volume-limited,2016-04-09T00:55:47,UuLPFJjMdzG4Ov6Qa4V9,compression,"-25.3476,5.5019,19.2121,0.0107,0.2843",yes,K57UFtUkbZYziaLdhiNK,tSXcHdk7MPtS1lXD3due,6235414461415424,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",43,23.761,true,"soft,mastered,crisp",/static/audio/guitar4.wav,headphones
2,27.439,,"heightented,intensified,clarified,amplified",,2016-02-17T06:25:44,xMXg64DJ4GYoRKs4UP3O,compression,"-32.4034,14.8925,19.4371,0.0352,0.8808",yes,bOelJjxhI1dJeykqR85S,QuI0ySMjclV1IhemaftC,6235699271434240,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36",135,13.251,true,"heightened,intensified,clarified,amplified",/static/audio/drums4.wav,headphones
3,26.283,,"more,additional,echo",,2016-03-11T20:33:22,fbURtFCZNaBkYvITV5sK,compression,"-45.2721,4.3897,11.3551,0.0013,0.1255",yes,TRCbLXWeYx1ahfbWU3ln,xN9rs1aZ77T0f6GhhW99,6238217732882432,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",181,16.51,true,"more,additional,echo",/static/audio/drums4.wav,headphones
2,94.418,"different,altered,hued,splashy,none of the above","spacious,distant,reverb,open,full,expanded","volume,lower,softer",2016-04-08T17:54:41,jM6b4jLWfbko7ywstgF1,compression,"-80.9160,17.2947,2.4553,0.0455,0.9189",yes,75yU0MoRFvn3DkCwKvWU,q6hVkET6zU3OiaYqCS6q,6239780027236352,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",150,29.542,true,"spacious,distant,revers,open,full,expanded",/static/audio/drums4.wav,headphones
3,40.656,"dull,boom,loud,high-energy,none of the above","louder,fuller,richer","amplified,acoustic",2016-04-08T18:01:35,VtL6jwEfIqpprEKsTX9A,compression,"-54.4170,2.6778,18.1887,0.0085,0.7538",yes,P7cSz0yP0usQZnGlK9gi,F6bu3GmGU4P51CFiY1j3,6240701431939072,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",212,24.827,true,"louder,fuller,richer",/static/audio/drums4.wav,headphones
3,24.623,,"rounded,warm,liquid",,2016-03-11T20:50:27,JFNRtuKWHUWeZI2f7peR,compression,"-43.1268,1.9022,2.0895,0.0287,0.1530",yes,T6bwRu19JLnHH5Jrd0Tb,QV9cHXqXIB0Jg0ADpIpP,6241651022364672,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",148,23.118,true,"rounded,warm,liquid",/static/audio/guitar4.wav,standalone
4,35.336,"clear,refined,elegant,none of the above",effective,sharp,2016-03-12T03:58:18,xRwyKNUY3PnZBw86oGzW,compression,"-38.1257,0.0137,15.2056,0.0235,0.9506",yes,2tkVecrmRMinEQxSuSs8,dkTssNenoXVGIP7hVPJD,6245037067206656,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",105,53.849,true,effective,/static/audio/drums4.wav,headphones
2,40.511,"good,loud,rich,warm,full,pleasant,none of the above","open,spacious,clear","lively,fun,clean",2016-04-08T17:57:16,YgfpfihOBpTklLp5u38N,compression,"-82.4138,37.5864,4.0219,0.0443,0.6113",yes,5l2bPkhocdlrhCaRrLie,ARspAP56veixfxlWmBEC,6245697686863872,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",236,13.134,true,"open,spacious,clear",/static/audio/drums4.wav,headphones
1,23.07,,"talky,subtle,accent",,2016-03-11T20:41:01,k1CzfOKKxx5SSXgq3dzu,compression,"-29.0463,9.4578,6.3546,0.0305,0.0102",yes,BdfcjvEEJUoyXwpFyew7,vZwD7IXUenWHKsqCyTJB,6247616329285632,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",200,24.865,true,"talky,subtle,accent",/static/audio/vocals2.wav,headphones
0,27.724,,same,,2016-02-17T03:03:44,ERvcblqUkWKI6xFlUQAn,compression,"-27.1506,23.9547,5.4341,0.0330,0.0114",yes,ZCb2Q7l8VbFUTalzBSn4,7Z0m1JVjjJxy6gu7a3Zp,6250489796624384,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36",193,21.819,true,same,/static/audio/vocals2.wav,headphones
1,22.632,,"echo,strong,louder,bigger",,2016-03-11T21:15:07,IDqj14ejzwsFOiLRYX8o,compression,"-34.7614,39.1594,13.1637,0.0199,0.1163",yes,aC0c37rwVlaKCgUz7BzQ,YiEfIT1PS3QLbYKR6XYO,6251374828322816,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",239,44.353,true,"echo,strong,louder,bigger",/static/audio/drums4.wav,headphones
1,9.804,,"amplified,strength",,2016-02-17T05:09:41,0pZ6Fe9C7sfjKX7sbHFK,compression,"-39.1497,33.3345,18.5972,0.0460,0.4775",yes,oWAFo346CJ1c3mwij202,sXDUQe0cQ8KWcR9cfGne,6258109873913856,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36",178,10.405,true,"amplified,strength",/static/audio/drums4.wav,headphones
1,41.269,"snappy,strong,bigger,echo,warm,room-revers,powerful,natural-space,none of the above",louder,louder,2016-04-09T06:09:57,x7wS6WiK8hnHvb64WLoq,compression,"-34.7614,39.1594,13.1637,0.0199,0.1163",yes,POciDboJ5yMDM9GMOD8X,uHnyvDGM4IJgjYogFhRx,6258215637483520,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",239,39.843,true,louder,/static/audio/vocals2.wav,headphones
2,44.677,"chord,instrument,jazz,opera-like,high-pitch,bass,none of the above","open,muffled,stage,spacious,echo",louder,2016-04-09T04:26:53,7AcnbydnVlQcVkdOdZBc,compression,"-29.4552,4.9610,7.6572,0.0087,0.0405",yes,rVhC3SkycDeTJObL8w6v,WxUuZdxcOzwdImMom5v6,6258593057734656,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",80,49.658,true,"open,muffled,stage,spacious,echo",/static/audio/drums4.wav,headphones
1,24.832,,"more-notes,deeper",,2016-03-11T21:26:00,rY2HSKSecs8aNOua4pDo,compression,"-39.0596,5.0815,13.9667,0.0416,0.1116",yes,x4VjiCirZZCjSrtluMMO,pwEL919Iv7pTrEiQuB5u,6258822033178624,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",250,28.582,true,"more-notes,deeper",/static/audio/guitar4.wav,headphones
2,63.464,"sad,loud,none of the above","screechy,phoned-in",big,2016-04-08T17:59:24,j7QRMQqn2eEr2yGQHX1z,compression,"-99.2463,6.0779,11.6339,0.0396,0.9091",yes,1oA6dwIj9580laYRaQJ9,WVhlllg2Ykf8QMSxQWkw,6259555667279872,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",123,26.287,true,"screechy,phoned-in",/static/audio/vocals2.wav,headphones
4,44.672,"pitch-shifting,alien,warm,distorted,effective-drums,gorgeous","poor,low,quality",none of the above,2016-04-09T04:00:53,kDzsjpDAVkgDBJxwLUqC,compression,"-68.0996,0.4392,19.0120,0.0338,0.0039",yes,undefined,gtQBFIpn17fKxuzupmpQ,6262970971586560,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",53,10.608,false,"poor,low,quality",/static/audio/drums4.wav,headphones
1,98.578,,"closed,inside",,2016-03-11T20:35:02,CCybFxJ8oSCaX7MpV4Nm,compression,"-73.6837,20.1512,3.8851,0.0007,0.9707",yes,iXHuPvsTdRSeoxbFXvkH,RJtOUgrsOPlNozo6C9tw,6264191547604992,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",126,36.553,true,"closed,inside",/static/audio/vocals2.wav,headphones
4,39.748,,"soft,quiet,low,down",,2016-03-11T21:20:31,uxEAzZ7dRCi44veQy80x,compression,"-94.0823,14.6914,12.2897,0.0486,0.9677",yes,T01VHgVER4RxV0WfJYFK,iOkHECDjDOqnK0O2p3ff,6269113848561664,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",98,11.928,true,"soft,quiet,low,down",/static/audio/drums4.wav,headphones
3,22.303,,"rich,clean,full,warm",,2016-03-11T20:49:43,Qo29pBviWsxsqXDHmkRF,compression,"-82.4138,37.5864,4.0219,0.0443,0.6113",yes,K9uUaz9WQdLY2BFpnorQ,NjmO38Fb5NvG3mSo0hDK,6269753261817856,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",236,17.098,true,"rich,clean,full,warm",/static/audio/vocals2.wav,headphones
0,24.514,none of the above,warm,no-change,2016-04-08T17:58:50,j5Ea9wanbbodHFvRdk31,compression,"-32.3889,37.1794,14.2348,0.0403,0.1348",yes,FY1oN8dRJyLXm765UURk,wCFeDftLv6R0LrNhPFL3,6270482064080896,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",104,15.787,true,warm,/static/audio/guitar4.wav,standalone
2,46.526,"not-needed,nice-play,too-much,rough,distracting,wellplayed-guitar,none of the above","small-delay,strong",echo,2016-04-08T18:04:20,HEzsGenoABx4KLcUPiOd,compression,"-60.3193,37.8085,8.9708,0.0026,0.9840",yes,uq1w1ryFLlbT3OkUxyOS,pJz6WgEfiA1bbvcXPioF,6270598833504256,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",79,17.226,true,"small-delay,strong",/static/audio/guitar4.wav,headphones
3,26.442,"louder,nearer,soft,none of the above",sharp,rhythmic,2016-03-12T07:55:41,CVsg4Gb4Sn6fZ7Uw1nT6,compression,"-66.0903,12.9688,2.5830,0.0440,0.9331",yes,ajhnBvZpi5472NZCQyNY,Nso3pYMChDUWi6hfNpUs,6272593577377792,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",206,189.617,true,sharp,/static/audio/guitar4.wav,headphones
3,48.377,,"far-away,muted,unrich",,2016-03-11T20:40:09,Lubh2daIr2IQpeiiKKA0,compression,"-96.8270,36.3221,15.5310,0.0291,0.7910",yes,afPhflrHv0H08a4HUjtd,4HWc7KJLsXoIZykNrNxe,6273949176430592,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",219,28.114,true,"far-away,muted,enrich",/static/audio/guitar4.wav,headphones
0,41.387,"pleasing,love,closer,none of the above",cool-church,some-distortion,2016-03-12T06:41:41,Si07v2pihyoNGwJhr24r,compression,"-88.1447,6.9957,9.8637,0.0488,0.1430",yes,Shr7QDe36wSYrl6AZnvE,c6ejAmMLeBFkmmb53OWn,6279103137185792,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",192,41.35,true,cool-church,/static/audio/vocals2.wav,headphones
0,14.541,"pronounced,happy,full,lively","same,regular",none of the above,2016-04-08T18:03:31,vEidfufI30fNab6d8S1y,compression,"-42.1715,34.2885,4.0375,0.0431,0.8306",yes,JDquza9BVRAAScwWRtdH,7fp6k5jxyEcVDHRoldFo,6279596655771648,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",183,69.26,true,"same,regular",/static/audio/guitar4.wav,headphones
2,27.337,,"white-noise,distortion,snowy",,2016-03-11T20:38:49,Lubh2daIr2IQpeiiKKA0,compression,"-90.1521,36.6998,7.3351,0.0007,0.9251",yes,afPhflrHv0H08a4HUjtd,4HWc7KJLsXoIZykNrNxe,6280221439295488,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",26,33.765,true,"white-noise,distortion,snowy",/static/audio/drums4.wav,headphones
3,71.028,"memories,umped-up,clear,close-by,none of the above","crunchy,revesed,weird","high-pitched,whistling,metallic,louder",2016-04-08T21:33:04,ikjJKzgrOHBHFGaXAlXC,compression,"-95.4872,2.7343,17.5834,0.0001,0.0933",yes,QI8nS7SBwkiMTm8eYkwJ,5gdCV9mfBH85odjKlYIG,6280967421427712,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",5,22.677,true,"crunchy,reversed,weird",/static/audio/guitar4.wav,headphones
3,14.726,"busy,none of the above","distorted,fuzzy","harsh,distorting",2016-04-08T18:04:43,ae8yCyouuNRTVQjgPIao,compression,"-83.5390,4.0300,4.4870,0.0024,0.0247",yes,vhm9Jcri6hhny2xR3AoQ,wrOIqwwEKXSPEIMgjjUy,6282187997446144,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",29,21.227,true,"distorted,fuzzy",/static/audio/guitar4.wav,headphones
3,65.226,"reverberate,beat,warm,stadium,none of the above","clear,studio-booth,high,fun,exciting","open,high,louder",2016-04-08T21:41:21,Uk67GimzVRk2VHU8Nq6D,compression,"-36.5243,2.2537,13.9177,0.0477,0.0128",yes,my9aqRvUpdlUfQUFnHS6,eNjJThqKZ606qkdZw9aY,6284443123712000,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",21,25.212,true,"clear,studio-booth,high,fun,exciting",/static/audio/vocals2.wav,headphones
0,37.323,"clean,moderating,capella,structured,solo,consistent,tone",twang,none of the above,2016-04-08T17:58:07,j5Ea9wanbbodHFvRdk31,compression,"-32.3946,6.2288,18.3052,0.0246,0.9010",yes,FY1oN8dRJyLXm765UURk,wCFeDftLv6R0LrNhPFL3,6285417544417280,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",110,28.226,true,twang,/static/audio/guitar4.wav,standalone
1,88.757,"compressed,east,soft,moderate,soft-room,calm,outside,less-abrasive,warm,cool,fresh,relaxing,none of the above","echoey,whispery,difficult-to-notice,louder",louder,2016-04-08T22:46:33,SgyQ8Xe6DmzMyGXwtGlZ,compression,"-61.6457,0.8622,2.3163,0.0036,0.8732",yes,cFfjRdY5vNYzpyXgp6kq,ZFuZA1r1XG4WTJAZCCGu,6285702354436096,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",41,25.989,true,"echoes,whispers,difficult-to-notice,louder",/static/audio/guitar4.wav,standalone
3,28.366,"distant,none of the above","light,warm,lovable","full,large-room",2016-04-08T18:02:08,NA86yPUdCsI1Ctoa0Bui,compression,"-43.2089,10.9925,17.2901,0.0444,0.9375",yes,znMjG2r5JIqcwB2se2UH,wgUtcIHpLtoYscCSAWwg,6286298549583872,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",139,13.691,true,"light,warm,lovable",/static/audio/drums4.wav,standalone
1,17.301,,cool,,2016-03-11T21:02:35,DrWbm4F4HY5p34cYS0O3,compression,"-36.1970,13.8580,1.6862,0.0437,0.2625",yes,0fmCuNJzgcdrXPmEwpMT,pHMJni3gJIrNpAv0dz2H,6288057741344768,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",208,17.791,true,cool,/static/audio/guitar4.wav,headphones
3,1.207,"feminine,near,hollow,subtle,rising,close,tinny,none of the above","chruch,marriage,livemusic","soft,breathy",2016-04-08T18:01:18,NA86yPUdCsI1Ctoa0Bui,compression,"-35.0727,16.7450,7.0667,0.0461,0.9151",yes,znMjG2r5JIqcwB2se2UH,wgUtcIHpLtoYscCSAWwg,6288801441775616,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",247,56.945,true,"church,marriage",/static/audio/drums4.wav,standalone
1,10.704,,ease-mind,,2016-02-17T05:08:09,0pZ6Fe9C7sfjKX7sbHFK,compression,"-72.0922,34.2551,1.1934,0.0477,0.3381",yes,oWAFo346CJ1c3mwij202,sXDUQe0cQ8KWcR9cfGne,6289557892890624,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36",124,33.216,true,ease-mind,/static/audio/guitar4.wav,headphones
1,27.221,,"louder,stronger,fuzzier",,2016-03-11T20:47:49,Qo29pBviWsxsqXDHmkRF,compression,"-94.8401,37.9243,9.9185,0.0076,0.9257",yes,K9uUaz9WQdLY2BFpnorQ,NjmO38Fb5NvG3mSo0hDK,6292150979395584,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",52,16.088,true,"louder,stronger,fuzzier",/static/audio/vocals2.wav,headphones
3,81.583,"can,tin,quieter,background-noise,none of the above","annoying,disstracting",disjointed,2016-04-08T17:57:33,H0WJWyrYefRHXIOLSAPy,compression,"-90.9740,22.4822,17.5551,0.0386,0.0459",yes,3WGErgKfJw1fNnsDZCrI,RgVTnx11elqHyyDtzVIb,6293400009572352,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",210,27.924,true,"annoying,distracting",/static/audio/guitar4.wav,standalone
2,0.721,"static,enabled,big,brightened,warm,even,gentle,none of the above","warm,light,slient","clear,soft",2016-04-08T18:03:43,NA86yPUdCsI1Ctoa0Bui,compression,"-34.2949,12.7133,19.7197,0.0247,0.8864",yes,znMjG2r5JIqcwB2se2UH,wgUtcIHpLtoYscCSAWwg,6293777429823488,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",169,53.746,true,"warm,light,sliest",/static/audio/guitar4.wav,standalone
1,38.251,"mellowed,softer,tinny,low,slow,echo,louder,soft,none of the above","crisp,smooth","spacious,light,richer",2016-04-09T00:52:33,552KKKy5JURqXproWUbb,compression,"-44.8961,38.6421,7.1947,0.0111,0.9369",yes,twzKsjBJKXMGNFlJ2AkC,3u9Pp6mW2U7nlAHdbVkR,6297317019746304,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",153,20.572,true,"crisp,smooth",/static/audio/vocals2.wav,headphones
3,40.648,"sunny,bright,nice,relaxing,none of the above",pleasant,great,2016-03-12T06:55:48,Dc1FXtJONc1KVHXocEuL,compression,"-34.3999,27.6650,18.2013,0.0427,0.2089",yes,znE6x7HknJdVCRy8qZfa,sJMbs5CXt6C5VohIbkOX,6299401957933056,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",216,21.708,true,pleasant,/static/audio/guitar4.wav,headphones
1,34.414,"genre,bright","amplified,bigger",none of the above,2016-04-08T18:03:29,j7QRMQqn2eEr2yGQHX1z,compression,"-38.7931,38.9094,12.0408,0.0104,0.8864",yes,1oA6dwIj9580laYRaQJ9,WVhlllg2Ykf8QMSxQWkw,6300614480887808,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",157,45.251,true,"amplified,bigger",/static/audio/vocals2.wav,headphones
0,15.037,"boring,clarified,amplified,none of the above","nice,good-voice",cleaner,2016-03-12T04:35:19,TmTBhg6iLOUgeQTKijjA,compression,"-29.5014,27.3275,1.9090,0.0399,0.8291",yes,LEe2IQW5nJpxkUhHtygX,erUCG6z7Vwvpd73zVneY,6301226782162944,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",77,171.781,true,"nice,good-voice",/static/audio/vocals2.wav,headphones
2,36.209,"no-difference,none of the above","loud,expansive,grand","bolder,louder",2016-04-08T17:58:37,SotrzVnYNWvYHqbfWiEL,compression,"-57.8984,5.9140,1.5250,0.0494,0.5116",yes,P8qmson5FHZFXhDl7MD9,i7NZW9UeWOpkmpKCBUYI,6302669891174400,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",152,14.8,true,"loud,expansive,grand",/static/audio/guitar4.wav,headphones
4,4.531,"added-beat,beat-drop,tap,click,grating,harsh,loud,none of the above",soft,drumming,2016-03-12T04:42:34,sqJljjx2DRi8F89GPDeL,compression,"-96.7875,15.3323,15.1069,0.0121,0.9899",yes,K7Gcmq2MJfZ498zjofxh,sW82HujGzFxf3M6EOT5f,6305149966352384,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36",146,35.079,true,soft,/static/audio/guitar4.wav,headphones
1,43.982,"loud,none of the above","simple,stringy,subtle",warm,2016-04-08T18:10:26,FDJHvoiVVF9VgUa0eEbo,compression,"-35.6520,32.7600,17.8192,0.0417,0.2142",yes,cQ1fnoKQ19B4H9njlDcV,plRzyEzn3w1KTTxHbyEN,6305586710839296,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",172,55.376,true,"simple,stringy,subtle",/static/audio/guitar4.wav,headphones
1,28.522,,expanded,,2016-03-11T20:48:25,kaCbmldnUDgPfdcFLukK,compression,"-75.3402,2.0526,1.5177,0.0145,0.7585",yes,vMGmaD6W20w32cn6wcgu,7bv8pa0MdA6uLqazfB7I,6305746161500160,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",185,16.711,true,expanded,/static/audio/drums4.wav,standalone
2,45.32,,"compressed,soft-room,outside",,2016-03-11T20:45:30,7J7XmOCwuU2hzaWZVy9b,compression,"-61.6457,0.8622,2.3163,0.0036,0.8732",yes,E1KyfaHUQXzl0s9Us8Sf,PErAhnmnIT8JCFkcrPDP,6307075185442816,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",41,37.592,true,"compressed,soft-room,outside",/static/audio/vocals2.wav,headphones
